rna_name	chr	strand	start_pos	end_pos	gene_name
NR_104080	chr15	-	68132276	68132383	RNU6-9
NR_004394	chr15	-	68132277	68132383	RNU6-1
NM_016166	chr15	+	68346516	68483802	PIAS1
NM_001320687	chr15	+	68346913	68483802	PIAS1
NM_001286694	chr15	-	68483042	68498448	CALML4
NM_017882	chr15	-	68499329	68522066	CLN6
NM_015322	chr15	+	68570082	68588195	FEM1B
NM_001004439	chr15	-	68588869	68724502	ITGA11
NM_001324014	chr15	+	68810711	69020144	CORO2B
NM_006091	chr15	+	68871331	69020144	CORO2B
NM_001190456	chr15	+	68908878	69020144	CORO2B
NM_001190457	chr15	+	68924326	69020144	CORO2B
NM_001324015	chr15	+	68933841	69020144	CORO2B
NM_006305	chr15	-	69070874	69113234	ANP32A
NR_026808	chr15	-	69096159	69099440	ANP32A-IT1
NM_001184780	chr15	+	69222863	69355102	NOX5
NM_145658	chr15	+	69222863	69239150	SPESP1
NM_001184779	chr15	+	69307033	69355102	NOX5
NR_026949	chr15	+	69373189	69388163	EWSAT1
NM_001324091	chr15	+	69452935	69559977	GLCE
NM_001324092	chr15	+	69452973	69564546	GLCE
NM_017705	chr15	+	69591250	69700119	PAQR5
NM_001104554	chr15	+	69606741	69699976	PAQR5
NR_132970	chr15	-	69689242	69707368	LOC145694
NR_132969	chr15	-	69695620	69707368	LOC145694
NM_138555	chr15	+	69706687	69740766	KIF23
NM_001003	chr15	+	69745156	69748544	RPLP1
NR_026979	chr15	+	69854058	69863779	DRAIC
NR_126437	chr15	+	69884538	69988089	PCAT29
NR_126438	chr15	+	69884538	69988091	PCAT29
NR_026764	chr15	+	70127572	70135306	LINC00593
NM_001282981	chr15	-	70340129	70389091	TLE3
NM_001282982	chr15	-	70340129	70387128	TLE3
NM_020908	chr15	-	70340129	70390256	TLE3
NR_146562	chr15	-	70796245	70798267	LINC02205
NR_135691	chr15	-	70863296	70878945	LINC02204
NR_126481	chr15	+	70907885	70908906	SALRNA3
NR_126482	chr15	+	70927587	70929653	SALRNA2
NM_001008224	chr15	-	70946892	70994621	UACA
NM_018003	chr15	-	70946892	71055897	UACA
NM_001286679	chr15	-	71121469	71146157	LARP6
NM_018357	chr15	-	71121469	71146496	LARP6
NM_197958	chr15	-	71143785	71146496	LARP6
NM_001284357	chr15	+	71145577	71342436	LRRC49
NM_020147	chr15	-	71173680	71184772	THAP10
NM_017691	chr15	+	71184781	71342436	LRRC49
NM_024817	chr15	+	71433787	72075722	THSD4
NR_120348	chr15	-	71459150	71481398	THSD4-AS1
NM_001286429	chr15	+	71839574	72075722	THSD4
NR_120346	chr15	-	71981039	71983878	THSD4-AS2
NM_014249	chr15	+	72102893	72110594	NR2E3
NM_016346	chr15	+	72102893	72107270	NR2E3
NM_006901	chr15	-	72114631	72410491	MYO9A
NM_001166340	chr15	+	72406598	72433311	SENP8
NM_001172109	chr15	+	72409191	72433311	SENP8
NM_001172110	chr15	+	72409245	72433311	SENP8
NM_145204	chr15	+	72410743	72436033	SENP8
NM_001012642	chr15	-	72452146	72490128	GRAMD2A
NM_001206798	chr15	-	72491369	72523965	PKM
NM_001206799	chr15	-	72491369	72522252	PKM
NM_002654	chr15	-	72491369	72523531	PKM
NM_001323530	chr15	-	72533521	72564895	PARP6
NM_001172684	chr15	-	72577067	72612287	CELF6
NM_001172685	chr15	-	72577067	72598656	CELF6
NM_052840	chr15	-	72577067	72612498	CELF6
NM_001318825	chr15	-	72633264	72668355	HEXA
NR_134869	chr15	-	72637544	72668355	HEXA
NR_027262	chr15	+	72668453	72671129	HEXA-AS1
NM_001080462	chr15	+	72690645	72700708	TMEM202
NR_135678	chr15	-	72700119	72766580	TMEM202-AS1
NM_005744	chr15	+	72766670	72895328	ARIH1
NR_135684	chr15	-	72900821	72929296	LINC02259
NM_018652	chr15	+	72947037	72959738	GOLGA6B
NM_001350932	chr15	-	72968138	72978523	HIGD2B
NR_045565	chr15	+	72978519	73030817	BBS4
NM_033028	chr15	+	72978547	73030814	BBS4
NM_001365223	chr15	-	73043634	73076099	ADPGK
NR_040107	chr15	+	73075175	73090540	ADPGK-AS1
NM_002499	chr15	+	73344803	73597545	NEO1
NM_001172624	chr15	+	73344824	73597547	NEO1
NM_005477	chr15	-	73612199	73661299	HCN4
NM_001348772	chr15	+	73735504	73852353	REC114
NM_001161363	chr15	-	73852354	73925730	NPTN
NR_103844	chr15	-	73859278	73861884	NPTN-IT1
NM_025240	chr15	+	73976621	74006859	CD276
NM_001329629	chr15	+	73976723	74006852	CD276
NM_001329628	chr15	+	73977110	74006852	CD276
NM_001039614	chr15	-	74027771	74043816	INSYN1
NM_001303254	chr15	-	74027771	74044711	INSYN1
NR_120353	chr15	+	74060426	74062143	INSYN1-AS1
NR_120352	chr15	+	74060554	74062143	INSYN1-AS1
NM_001286434	chr15	+	74165904	74181555	TBC1D21
NR_040067	chr15	-	74209808	74220127	LOXL1-AS1
NR_040069	chr15	-	74209808	74220589	LOXL1-AS1
NR_040070	chr15	-	74209808	74220301	LOXL1-AS1
NM_005576	chr15	+	74218802	74244477	LOXL1
NM_001324229	chr15	-	74271266	74284636	STOML1
NM_001256673	chr15	-	74275558	74284689	STOML1
NM_001324227	chr15	-	74275558	74286963	STOML1
NM_002675	chr15	+	74287013	74335717	PML
NM_033238	chr15	+	74287056	74340163	PML
NM_033240	chr15	+	74287056	74328735	PML
NM_001038640	chr15	-	74362197	74374891	GOLGA6A
NR_160652	chr15	-	74389453	74392547	COMMD4P2
NR_027073	chr15	-	74418713	74421619	LOC283731
NM_001130136	chr15	+	74421714	74429143	ISLR2
NM_001130137	chr15	+	74421995	74429143	ISLR2
NM_001130138	chr15	+	74422589	74429143	ISLR2
NM_020851	chr15	+	74422926	74429143	ISLR2
NM_005545	chr15	+	74466050	74469212	ISLR
NM_201526	chr15	+	74466887	74469212	ISLR
NM_001142618	chr15	-	74471807	74495556	STRA6
NM_001142619	chr15	-	74471807	74501330	STRA6
NM_001199040	chr15	-	74471807	74502046	STRA6
NM_001199041	chr15	-	74471807	74500395	STRA6
NM_001199042	chr15	-	74471807	74495128	STRA6
NM_001142620	chr15	-	74486728	74501371	STRA6
NM_025055	chr15	+	74528666	74628482	CCDC33
NM_001287181	chr15	+	74610899	74628482	CCDC33
NM_000781	chr15	-	74630102	74659987	CYP11A1
NM_001099773	chr15	-	74630102	74658535	CYP11A1
NR_045207	chr15	+	74653892	74654382	PPIAP46
NR_146881	chr15	+	74671422	74687096	LINC02255
NM_001146030	chr15	-	74701624	74726045	SEMA7A
NM_003612	chr15	-	74701629	74726299	SEMA7A
NM_001286741	chr15	-	74738317	74753529	UBL7
NM_032907	chr15	-	74738317	74753501	UBL7
NR_038448	chr15	+	74753605	74773633	UBL7-AS1
NM_001307939	chr15	+	74833517	74890472	ARID3B
NM_006465	chr15	+	74833560	74890472	ARID3B
NM_003992	chr15	+	74900712	74922542	CLK3
NM_001130028	chr15	+	74907334	74922542	CLK3
NM_001142443	chr15	-	74922898	74988365	EDC3
NM_000499	chr15	-	75011882	75017869	CYP1A1
NM_000761	chr15	+	75041185	75048948	CYP1A2
NM_001127190	chr15	+	75074420	75095538	CSK
NM_004383	chr15	+	75074424	75095539	CSK
NM_001354988	chr15	+	75080884	75095538	CSK
NM_021819	chr15	+	75105175	75118095	LMAN1L
NM_001030005	chr15	+	75118967	75124138	CPLX3
NM_001284364	chr15	-	75128458	75135497	ULK3
NM_005697	chr15	-	75136070	75165706	SCAMP2
NM_001289155	chr15	+	75182382	75194560	MPI
NR_135841	chr15	-	75192327	75199235	FAM219B
NR_135843	chr15	-	75192332	75199192	FAM219B
NM_004255	chr15	-	75212132	75230414	COX5A
NM_017793	chr15	-	75246758	75249113	RPP25
NM_138967	chr15	+	75287903	75313836	SCAMP5
NM_001301101	chr15	+	75315930	75343067	PPCDC
NM_001301105	chr15	+	75335626	75343067	PPCDC
NM_015492	chr15	+	75494222	75504510	C15orf39
NM_001321990	chr15	-	75519093	75522031	LOC105376731
NM_001164404	chr15	+	75550898	75565796	GOLGA6C
NM_001145224	chr15	+	75575181	75588148	GOLGA6D
NM_001321845	chr15	+	75628403	75632614	COMMD4
NR_104312	chr15	+	75628403	75635567	COMMD4
NM_001352519	chr15	+	75639330	75645320	NEIL1
NM_001352520	chr15	+	75639379	75649456	NEIL1
NM_001256552	chr15	+	75639959	75647592	NEIL1
NR_046311	chr15	+	75640175	75649456	NEIL1
NM_001256494	chr15	-	75648132	75660968	MAN2C1
NM_006715	chr15	-	75648132	75660948	MAN2C1
NM_001145357	chr15	-	75661719	75748156	SIN3A
NM_001145358	chr15	-	75661719	75744031	SIN3A
NM_002833	chr15	-	75755591	75871656	PTPN9
NM_001042581	chr15	-	75890423	75918446	SNUPN
NM_001042588	chr15	-	75890423	75918719	SNUPN
NM_005701	chr15	-	75890427	75918066	SNUPN
NM_018285	chr15	-	75931425	75932664	IMP3
NM_153271	chr15	+	75940252	75954642	SNX33
NM_001318146	chr15	+	75941347	75950968	SNX33
NM_001897	chr15	-	75966662	76005189	CSPG4
NM_175881	chr15	+	76016381	76020029	ODF3L1
NR_024595	chr15	-	76020010	76032418	DNM1P35
NM_001284382	chr15	+	76135787	76193413	UBE2Q2
NM_001145335	chr15	+	76136384	76193388	UBE2Q2
NM_012170	chr15	+	76196199	76223208	FBXO22
NM_147188	chr15	+	76196218	76234852	FBXO22
NM_138573	chr15	-	76233276	76304765	NRG4
NM_152335	chr15	+	76352325	76497304	TMEM266
NR_120360	chr15	-	76467231	76473827	LOC101929439
NM_000126	chr15	-	76507693	76603810	ETFA
NM_001127716	chr15	-	76508628	76603810	ETFA
NR_028510	chr15	-	76551629	76552493	TYRO3P
NM_145805	chr15	+	76629113	76634816	ISL2
NM_001353010	chr15	-	76640244	77197681	SCAPER
NM_001145923	chr15	-	76640525	77154285	SCAPER
NM_002902	chr15	+	77224089	77246734	RCN2
NM_001321137	chr15	+	77287020	77329816	PSTPIP1
NM_001321135	chr15	+	77287466	77329816	PSTPIP1
NM_001168412	chr15	-	77333744	77363451	TSPAN3
NM_024776	chr15	-	77392995	77712446	PEAK1
NR_026813	chr15	-	77516245	77517746	LINC00597
NM_001304505	chr15	+	77712992	77777946	HMG20A
NM_001304504	chr15	+	77713229	77777945	HMG20A
NR_135692	chr15	+	77817936	77826452	LOC101929457
NM_001301186	chr15	-	77905365	78113242	LINGO1
NM_001301187	chr15	-	77905365	78112674	LINGO1
NM_001301197	chr15	-	77905365	78013093	LINGO1
NM_001301198	chr15	-	77905365	77999849	LINGO1
NM_001301199	chr15	-	77905365	77988837	LINGO1
NM_001301189	chr15	-	77905368	78112543	LINGO1
NM_001301191	chr15	-	77905368	78111794	LINGO1
NM_001301195	chr15	-	77905368	78079391	LINGO1
NM_001301200	chr15	-	77905368	77988490	LINGO1
NM_032808	chr15	-	77905368	77925254	LINGO1
NR_045123	chr15	+	77934105	77941581	LINGO1-AS1
NR_120361	chr15	+	77952392	77960416	LINGO1-AS2
NR_027024	chr15	-	78206558	78219188	LOC645752
NR_157580	chr15	-	78230562	78236903	COMMD4P1
NR_026998	chr15	-	78285574	78286567	LOC91450
NM_015079	chr15	-	78287326	78370053	TBC1D2B
NM_144572	chr15	-	78287326	78369994	TBC1D2B
NM_001101404	chr15	+	78384926	78396393	SH2D7
NM_006383	chr15	-	78396947	78423787	CIB2
NR_125435	chr15	-	78396947	78423877	CIB2
NM_005530	chr15	+	78441703	78464283	IDH3A
NM_001199377	chr15	-	78459809	78526907	ACSBG1
NM_018602	chr15	+	78556486	78574538	DNAJA4
NM_001130182	chr15	+	78556988	78574538	DNAJA4
NM_001130183	chr15	+	78558559	78574538	DNAJA4
NM_001303248	chr15	-	78575577	78591951	WDR61
NM_004378	chr15	+	78632694	78640567	CRABP1
NM_001354994	chr15	+	78729772	78793798	IREB2
NM_001320943	chr15	+	78730557	78769042	IREB2
NM_004136	chr15	+	78730557	78793795	IREB2
NM_001320942	chr15	+	78730762	78793795	IREB2
NM_001083612	chr15	+	78799905	78829715	HYKK
NM_001013619	chr15	+	78799918	78828987	HYKK
NM_001102668	chr15	+	78832746	78841604	PSMA4
NM_002789	chr15	+	78832785	78844754	PSMA4
NM_001330676	chr15	+	78833027	78841604	PSMA4
NM_001307945	chr15	+	78857861	78887611	CHRNA5
NM_001166694	chr15	-	78885394	78913338	CHRNA3
NM_000743	chr15	-	78887650	78913338	CHRNA3
NM_001256567	chr15	-	78916452	78933552	CHRNB4
NR_036495	chr15	+	79044378	79045734	LOC646938
NM_014272	chr15	-	79051548	79103806	ADAMTS7
NM_001265603	chr15	+	79165122	79190081	MORF4L1
NM_006791	chr15	+	79165231	79190481	MORF4L1
NM_001265604	chr15	+	79165330	79190081	MORF4L1
NM_004390	chr15	-	79213400	79237388	CTSH
NM_001319137	chr15	-	79214091	79237440	CTSH
NM_153815	chr15	-	79252288	79298002	RASGRF1
NM_002891	chr15	-	79252292	79383122	RASGRF1
NR_148998	chr15	+	79271230	79278268	LOC100129540
NR_038997	chr15	-	79484048	79576287	ANKRD34C-AS1
NM_001146341	chr15	+	79575063	79590581	ANKRD34C
NM_001330376	chr15	+	79603403	79706228	TMED3
NM_001363735	chr15	+	79603403	79607619	TMED3
NR_125394	chr15	+	79603403	79615189	TMED3
NM_001301203	chr15	+	79603453	79677061	TMED3
NM_007364	chr15	+	79603453	79615182	TMED3
NM_015206	chr15	+	79724677	79764644	MINAR1
NM_001199758	chr15	-	80135888	80189627	MTHFS
NM_001199760	chr15	-	80135888	80215448	ST20-MTHFS
NM_006441	chr15	-	80135888	80189391	MTHFS
NR_037654	chr15	-	80135888	80189339	MTHFS
NR_037652	chr15	-	80191183	80216094	ST20
NR_028330	chr15	+	80215112	80217196	ST20-AS1
NM_001114735	chr15	-	80253233	80263538	BCL2A1
NM_001242912	chr15	+	80351909	80430735	ZFAND6
NM_019006	chr15	+	80352017	80430735	ZFAND6
NM_001242913	chr15	+	80352271	80430735	ZFAND6
NM_001242914	chr15	+	80352501	80430735	ZFAND6
NM_001242915	chr15	+	80364902	80430735	ZFAND6
NM_001242919	chr15	+	80390757	80430735	ZFAND6
NM_001374377	chr15	+	80445130	80479291	FAH
NM_000137	chr15	+	80445340	80479291	FAH
NM_001352888	chr15	-	80487822	80544555	CTXND1
NR_033833	chr15	-	80555409	80634147	LINC00927
NM_014862	chr15	+	80696723	80890274	ARNT2
NR_120363	chr15	-	80846950	80855285	LOC101929586
NM_021214	chr15	+	80987650	81047962	ABHD17C
NM_018689	chr15	+	81071710	81244112	CEMIP
NR_126327	chr15	-	81238629	81282160	MESD
NM_015154	chr15	-	81268092	81282160	MESD
NM_022566	chr15	+	81293263	81298129	TLNRD1
NM_001353365	chr15	+	81426610	81439774	CFAP161
NM_173528	chr15	+	81426610	81441520	CFAP161
NM_001352685	chr15	+	81489219	81606399	IL16
NM_001352686	chr15	+	81491816	81605104	IL16
NM_004513	chr15	+	81589310	81606399	IL16
NM_181900	chr15	-	81601393	81616482	STARD5
NR_120365	chr15	+	81616673	81735417	TMC3-AS1
NM_001080532	chr15	-	81623428	81666554	TMC3
NM_032246	chr15	-	82334118	82338359	MEX3B
NR_120367	chr15	+	82380934	82390034	LINC01583
NM_001040610	chr15	-	82422560	82555104	EFL1
NM_001322845	chr15	-	82422560	82554869	EFL1
NM_024580	chr15	-	82422574	82555075	EFL1
NM_001348699	chr15	+	82555158	82577267	SAXO2
NR_145959	chr15	+	82555158	82557230	SAXO2
NR_045529	chr15	+	82585620	82626915	ADAMTS7P1
NM_001164465	chr15	-	82632349	83018198	GOLGA6L10
NR_004847	chr15	+	82647353	82707816	UBE2Q2P2
NM_198181	chr15	+	82722184	82731586	GOLGA6L9
NM_001291420	chr15	+	82722987	82731586	GOLGA6L9
NR_026811	chr15	-	82763612	82798399	GOLGA2P10
NR_102747	chr15	-	82763617	82798395	LOC727751
NR_111962	chr15	+	82804002	83195272	GOLGA6L17P
NM_001291420	chr15	+	82804768	83108111	GOLGA6L9
NR_111944	chr15	-	82821157	82824865	RPS17
NR_045529	chr15	+	82882945	82924242	ADAMTS7P1
NM_001322400	chr15	-	82932433	82939197	GOLGA6L10
NR_026811	chr15	+	82944745	82976263	GOLGA2P10
NR_102747	chr15	+	82944749	82976258	LOC727751
NR_120378	chr15	+	83002903	83004442	LOC102724034
NR_004847	chr15	+	83023840	83084341	UBE2Q2P2
NM_198181	chr15	+	83098709	83108111	GOLGA6L9
NR_026811	chr15	-	83140198	83182977	GOLGA2P10
NR_102747	chr15	-	83140203	83182973	LOC727751
NR_111944	chr15	-	83205500	83209208	RPS17
NM_001079535	chr15	-	83211950	83240516	CPEB1
NM_001288819	chr15	-	83211950	83316356	CPEB1
NM_001365244	chr15	-	83211950	83316114	CPEB1
NM_001365246	chr15	-	83211950	83317546	CPEB1
NM_001365247	chr15	-	83211950	83316359	CPEB1
NM_001365250	chr15	-	83211950	83240816	CPEB1
NM_030594	chr15	-	83211950	83316801	CPEB1
NR_046096	chr15	+	83316520	83361572	CPEB1-AS1
NM_001278511	chr15	-	83328032	83378660	AP3B2
NM_001348441	chr15	-	83328032	83331427	AP3B2
NM_004644	chr15	-	83328032	83378627	AP3B2
NM_001348440	chr15	-	83353843	83378660	AP3B2
NR_034139	chr15	-	83379222	83382745	LOC338963
NR_036446	chr15	-	83394649	83408532	ACTG1P17
NR_110096	chr15	+	83419315	83425958	SNHG21
NR_110099	chr15	+	83419315	83423789	SNHG21
NM_001281805	chr15	-	83424113	83474821	FSD2
NR_003011	chr15	+	83424696	83424823	SCARNA15
NM_001080435	chr15	+	83478379	83504860	WHAMM
NM_199330	chr15	-	83517735	83621472	HOMER2
NM_031452	chr15	+	83654961	83659809	RAMAC
NM_001160116	chr15	-	83657714	83680391	C15orf40
NM_001160115	chr15	-	83659313	83680391	C15orf40
NM_144597	chr15	-	83663568	83680391	C15orf40
NR_027650	chr15	-	83673144	83680391	C15orf40
NR_027649	chr15	-	83676602	83680391	C15orf40
NM_025238	chr15	-	83685180	83736004	BTBD1
NM_001353883	chr15	+	83776396	83806158	TM6SF1
NM_016073	chr15	-	83796504	83876575	HDGFL3
NM_001301206	chr15	-	83924636	83952209	BNC1
NM_001717	chr15	-	83924636	83953416	BNC1
NM_001324182	chr15	+	84115979	84287493	SH3GL3
NM_003027	chr15	+	84116092	84287493	SH3GL3
NM_001324187	chr15	+	84159365	84287493	SH3GL3
NM_001301110	chr15	+	84322874	84708593	ADAMTSL3
NR_036652	chr15	+	84748938	84795353	EFL1P1
NR_033787	chr15	-	84835298	84839736	DNM1P41
NM_001243531	chr15	+	84841241	84850985	UBE2Q2L
NR_033738	chr15	+	84860599	84878025	LOC440300
NR_027001	chr15	-	84867599	84898920	GOLGA2P7
NR_158192	chr15	-	84868063	84898888	LOC102724135
NM_001267536	chr15	+	84904524	84914110	GOLGA6L4
NR_120379	chr15	+	84977216	84980581	LOC103171574
NR_120378	chr15	+	84977315	84978856	LOC102724034
NR_033787	chr15	+	85045805	85050251	DNM1P41
NR_003246	chr15	-	85049398	85060078	GOLGA6L5P
NR_003661	chr15	-	85070426	85114026	UBE2Q2P1
NR_038274	chr15	+	85113879	85123412	LINC00933
NR_038273	chr15	+	85114364	85123412	LINC00933
NM_001007072	chr15	+	85144239	85159842	ZSCAN2
NM_017894	chr15	+	85144239	85150116	ZSCAN2
NM_181877	chr15	+	85144239	85166947	ZSCAN2
NR_003654	chr15	+	85174690	85185694	SCAND2P
NM_032856	chr15	-	85184722	85197514	WDR73
NR_130944	chr15	-	85184725	85197477	WDR73
NR_130947	chr15	-	85184725	85197574	WDR73
NM_021077	chr15	-	85198362	85201430	NMB
NM_001271920	chr15	-	85212767	85259691	SEC11A
NM_014300	chr15	-	85212774	85259370	SEC11A
NM_014630	chr15	+	85291822	85349676	ZNF592
NM_020778	chr15	+	85360586	85416708	ALPK3
NM_001287761	chr15	+	85427891	85489027	SLC28A1
NM_001287762	chr15	+	85427892	85489029	SLC28A1
NM_001321721	chr15	+	85427892	85518878	SLC28A1
NM_201651	chr15	+	85427892	85439277	SLC28A1
NM_001243137	chr15	+	85523697	85682372	PDE8A
NM_002605	chr15	+	85525086	85682372	PDE8A
NM_173454	chr15	+	85525204	85682372	PDE8A
NR_158179	chr15	-	85748237	85778012	LOC101929479
NR_160936	chr15	-	85749544	85778026	LOC101929479
NM_001310153	chr15	+	85783581	85790418	GOLGA6L3
NM_007200	chr15	+	85923833	86292586	AKAP13
NM_001270546	chr15	+	86163180	86292589	AKAP13
NR_120366	chr15	-	86298171	86301956	LOC101929679
NM_022480	chr15	-	86302558	86338156	KLHL25
NM_152336	chr15	+	86622850	87572283	AGBL1
NR_120368	chr15	-	86626575	86659948	LINC01584
NR_046012	chr15	-	86840064	86860199	AGBL1-AS1
NR_135682	chr15	+	87476110	87489562	LOC105370954
NR_135683	chr15	-	87482027	87531657	LOC102724452
NR_026869	chr15	+	88120159	88122917	LINC00052
NM_002530	chr15	-	88402981	88799970	NTRK3
NM_001012338	chr15	-	88419987	88799962	NTRK3
NM_001320135	chr15	-	88459492	88749205	NTRK3
NM_001007156	chr15	-	88520595	88799962	NTRK3
NM_001320134	chr15	-	88520595	88799400	NTRK3
NR_038229	chr15	+	88795960	88814297	NTRK3-AS1
NM_022163	chr15	-	89002708	89010619	MRPL46
NM_001321973	chr15	+	89010938	89015856	MRPS11
NM_022839	chr15	+	89010938	89024006	MRPS11
NR_135742	chr15	-	89045152	89089912	DET1
NR_135739	chr15	-	89054785	89089934	DET1
NM_001144074	chr15	-	89055710	89089934	DET1
NM_001321596	chr15	-	89055710	89089606	DET1
NR_120369	chr15	-	89128801	89147834	LINC01586
NR_120370	chr15	-	89128801	89148341	LINC01586
NM_022767	chr15	+	89164570	89175512	AEN
NM_001303233	chr15	+	89178862	89199714	ISG20
NM_002201	chr15	+	89182246	89199714	ISG20
NM_001369268	chr15	+	89346666	89418584	ACAN
NM_001135	chr15	+	89346673	89418585	ACAN
NM_001307952	chr15	-	89420524	89438775	HAPLN3
NM_001114614	chr15	-	89441913	89456610	MFGE8
NM_001310321	chr15	-	89441913	89456399	MFGE8
NM_007011	chr15	+	89631686	89745586	ABHD2
NM_000326	chr15	-	89753099	89764810	RLBP1
NM_001113378	chr15	+	89787193	89860362	FANCI
NM_018193	chr15	+	89787209	89860490	FANCI
NM_002693	chr15	-	89859535	89878026	POLG
NM_001126131	chr15	-	89859556	89878055	POLG
NR_160724	chr15	+	89943401	89963130	LOC105371031
NM_001321041	chr15	-	90014639	90039814	RHCG
NR_027074	chr15	-	90048160	90067265	LINC00928
NM_152259	chr15	+	90118699	90171253	TICRR
NM_001308025	chr15	+	90118817	90171253	TICRR
NM_198525	chr15	-	90171207	90198698	KIF7
NM_001145311	chr15	-	90207600	90222598	PLIN1
NM_001271573	chr15	-	90224765	90233985	PEX11A
NM_001284395	chr15	+	90234041	90286869	WDR93
NM_001284396	chr15	+	90234041	90247708	WDR93
NM_018670	chr15	-	90293097	90294540	MESP1
NM_001039958	chr15	+	90319562	90321982	MESP2
NM_001150	chr15	-	90328125	90358084	ANPEP
NM_001199058	chr15	-	90373830	90456184	ARPIN-AP3S2
NR_023361	chr15	-	90373830	90437226	AP3S2
NM_182616	chr15	-	90438238	90456184	ARPIN
NM_001282380	chr15	-	90439763	90455919	ARPIN
NM_198526	chr15	+	90544555	90625423	ZNF710
NR_146321	chr15	-	90617743	90625439	ZNF710-AS1
NM_001290114	chr15	-	90626278	90645700	IDH2
NM_001289910	chr15	-	90627210	90643853	IDH2
NM_002168	chr15	-	90627210	90645786	IDH2
NR_149130	chr15	+	90645363	90676804	IDH2-DT
NM_001324029	chr15	+	90728151	90772911	SEMA4B
NM_001324031	chr15	+	90735152	90772911	SEMA4B
NM_001324032	chr15	+	90744561	90772911	SEMA4B
NM_006384	chr15	-	90773206	90777173	CIB1
NM_001277764	chr15	-	90773476	90777279	CIB1
NR_102427	chr15	-	90773476	90777387	CIB1
NR_102428	chr15	-	90773476	90808991	CIB1
NM_001013657	chr15	+	90777440	90789043	GDPGP1
NR_104604	chr15	+	90792763	90802320	TTLL13P
NR_028052	chr15	+	90808894	90815443	NGRN
NM_001033088	chr15	+	90808903	90821107	NGRN
NR_028287	chr15	-	90889760	90892679	GABARAPL3
NM_001004309	chr15	+	90895515	90906079	ZNF774
NM_003870	chr15	+	90931473	91045471	IQGAP1
NM_001042574	chr15	+	91073154	91188577	CRTC3
NR_120372	chr15	-	91163240	91260371	CRTC3-AS1
NR_120371	chr15	+	91203464	91208185	LINC01585
NM_001287248	chr15	+	91260576	91359396	BLM
NM_002569	chr15	+	91411817	91426687	FURIN
NM_001289823	chr15	+	91414768	91426688	FURIN
NM_001289824	chr15	+	91416107	91426688	FURIN
NM_001143785	chr15	+	91427733	91439006	FES
NM_001143783	chr15	+	91428275	91439006	FES
NM_001320977	chr15	+	91445611	91465809	MAN2A2
NR_135503	chr15	+	91445894	91465809	MAN2A2
NM_006122	chr15	+	91446531	91465809	MAN2A2
NR_135504	chr15	+	91447419	91465815	MAN2A2
NR_104447	chr15	-	91473197	91475779	HDDC3
NM_001039675	chr15	+	91473409	91497323	UNC45A
NM_198527	chr15	-	91474150	91475799	HDDC3
NM_001323619	chr15	+	91477849	91497323	UNC45A
NM_001323621	chr15	+	91478115	91497323	UNC45A
NM_018671	chr15	+	91478514	91497323	UNC45A
NM_033544	chr15	+	91498105	91506355	RCCD1
NM_001267580	chr15	-	91509272	91537765	PRC1
NR_051984	chr15	+	91509598	91531854	PRC1-AS1
NM_018668	chr15	-	91541645	91565851	VPS33B
NR_110104	chr15	+	91565851	91574369	VPS33B-DT
NM_001323031	chr15	+	91642817	91845795	SV2B
NM_014848	chr15	+	91643486	91845795	SV2B
NM_001323038	chr15	+	91644180	91845795	SV2B
NM_001323039	chr15	+	91645025	91845795	SV2B
NR_110106	chr15	+	92006568	92038080	CRAT37
NM_001145044	chr15	+	92396937	92715665	SLCO3A1
NM_013272	chr15	+	92396937	92709133	SLCO3A1
NR_135775	chr15	+	92397533	92698549	SLCO3A1
NM_006011	chr15	+	92937110	93011958	ST8SIA2
